GAT_0,GAT_1,GAT_2,GAT_3,GAT_4,GAT_5,GAT_6,GAT_7,GAT_8,GAT_9,GAT_10,GAT_11,GAT_12,GAT_13,GAT_14,GAT_15,GAT_16,GAT_17,GAT_18,GAT_19,GAT_20,GAT_21,GAT_22,GAT_23,GAT_24,GAT_25,GAT_26,GAT_27,GAT_28,GAT_29,GAT_30,GAT_31,GAT_32,GAT_33,GAT_34,GAT_35,GAT_36,GAT_37,GAT_38,GAT_39,GAT_40,GAT_41,GAT_42,GAT_43,GAT_44,GAT_45,GAT_46,GAT_47,GAT_48,GAT_49,GAT_50,GAT_51,GAT_52,GAT_53,GAT_54,GAT_55,GAT_56,GAT_57,GAT_58,GAT_59,GAT_60,GAT_61,GAT_62,GAT_63
-3.2531524,-8.7626915,-3.2615106,-7.4926147,-3.513471,-0.55587494,4.57611,-0.5331771,-4.6830764,1.6677989,-0.12032465,-3.9275382,-1.5118388,4.3168344,6.7684054,1.7660103,0.2868282,-1.0731108,1.4825398,1.0705338,2.4947968,-2.1319447,-8.910628,9.931053,1.8314202,2.1770298,2.3426054,0.817323,-1.3762952,0.09238206,1.1011995,6.8650336,-0.3691849,-1.1824833,-3.9126937,2.9754386,-1.7167947,-5.806354,2.4963448,0.45757914,-1.4164795,-3.4680462,1.5105574,1.611165,-8.789236,-1.8048837,-7.954783,0.2027715,1.7127521,0.16716766,-0.49225476,-1.6990997,-3.1623867,1.0926136,1.3435739,3.9091554,-3.9470837,3.1035774,-1.0888258,5.3127627,2.3746028,-2.831081,-5.9441004,-8.013956
-3.2531524,-8.7626915,-3.2615106,-7.4926147,-3.513471,-0.55587494,4.57611,-0.5331771,-4.6830764,1.6677989,-0.12032465,-3.9275382,-1.5118388,4.3168344,6.7684054,1.7660103,0.2868282,-1.0731108,1.4825398,1.0705338,2.4947968,-2.1319447,-8.910628,9.931053,1.8314202,2.1770298,2.3426054,0.817323,-1.3762952,0.09238206,1.1011995,6.8650336,-0.3691849,-1.1824833,-3.9126937,2.9754386,-1.7167947,-5.806354,2.4963448,0.45757914,-1.4164795,-3.4680462,1.5105574,1.611165,-8.789236,-1.8048837,-7.954783,0.2027715,1.7127521,0.16716766,-0.49225476,-1.6990997,-3.1623867,1.0926136,1.3435739,3.9091554,-3.9470837,3.1035774,-1.0888258,5.3127627,2.3746028,-2.831081,-5.9441004,-8.013956
-3.2531524,-8.7626915,-3.2615106,-7.4926147,-3.513471,-0.55587494,4.57611,-0.5331771,-4.6830764,1.6677989,-0.12032465,-3.9275382,-1.5118388,4.3168344,6.7684054,1.7660103,0.2868282,-1.0731108,1.4825398,1.0705338,2.4947968,-2.1319447,-8.910628,9.931053,1.8314202,2.1770298,2.3426054,0.817323,-1.3762952,0.09238206,1.1011995,6.8650336,-0.3691849,-1.1824833,-3.9126937,2.9754386,-1.7167947,-5.806354,2.4963448,0.45757914,-1.4164795,-3.4680462,1.5105574,1.611165,-8.789236,-1.8048837,-7.954783,0.2027715,1.7127521,0.16716766,-0.49225476,-1.6990997,-3.1623867,1.0926136,1.3435739,3.9091554,-3.9470837,3.1035774,-1.0888258,5.3127627,2.3746028,-2.831081,-5.9441004,-8.013956
-19.091024,-3.4784791,-5.1932344,9.303871,-12.7648735,7.112216,-1.9091454,-0.12992644,-7.235953,31.347946,-8.34186,7.652054,10.998594,9.886932,7.2597814,17.480165,-9.945126,4.4322295,-5.9377737,-16.649143,1.2942371,2.0532036,-7.0676823,1.3782444,3.8911219,5.0529027,2.5329106,4.4465213,-0.23920941,-9.678513,-0.6929536,15.447681,11.88237,-15.366728,5.7062025,0.32603002,-3.9720063,-30.61138,3.8204963,4.1222715,0.70130825,-22.331955,-9.535973,0.18348122,-18.693434,-2.8487551,-22.340027,1.219145,-4.183936,-0.26686907,-13.073996,-21.23986,-2.5268655,14.314351,5.8272033,7.231832,-2.8526187,0.71165997,6.359896,17.943008,-0.13056421,-13.999325,-18.141375,-16.401642
-19.091024,-3.4784791,-5.1932344,9.303871,-12.7648735,7.112216,-1.9091454,-0.12992644,-7.235953,31.347946,-8.34186,7.652054,10.998594,9.886932,7.2597814,17.480165,-9.945126,4.4322295,-5.9377737,-16.649143,1.2942371,2.0532036,-7.0676823,1.3782444,3.8911219,5.0529027,2.5329106,4.4465213,-0.23920941,-9.678513,-0.6929536,15.447681,11.88237,-15.366728,5.7062025,0.32603002,-3.9720063,-30.61138,3.8204963,4.1222715,0.70130825,-22.331955,-9.535973,0.18348122,-18.693434,-2.8487551,-22.340027,1.219145,-4.183936,-0.26686907,-13.073996,-21.23986,-2.5268655,14.314351,5.8272033,7.231832,-2.8526187,0.71165997,6.359896,17.943008,-0.13056421,-13.999325,-18.141375,-16.401642
-19.091024,-3.4784791,-5.1932344,9.303871,-12.7648735,7.112216,-1.9091454,-0.12992644,-7.235953,31.347946,-8.34186,7.652054,10.998594,9.886932,7.2597814,17.480165,-9.945126,4.4322295,-5.9377737,-16.649143,1.2942371,2.0532036,-7.0676823,1.3782444,3.8911219,5.0529027,2.5329106,4.4465213,-0.23920941,-9.678513,-0.6929536,15.447681,11.88237,-15.366728,5.7062025,0.32603002,-3.9720063,-30.61138,3.8204963,4.1222715,0.70130825,-22.331955,-9.535973,0.18348122,-18.693434,-2.8487551,-22.340027,1.219145,-4.183936,-0.26686907,-13.073996,-21.23986,-2.5268655,14.314351,5.8272033,7.231832,-2.8526187,0.71165997,6.359896,17.943008,-0.13056421,-13.999325,-18.141375,-16.401642
-19.091024,-3.4784791,-5.1932344,9.303871,-12.7648735,7.112216,-1.9091454,-0.12992644,-7.235953,31.347946,-8.34186,7.652054,10.998594,9.886932,7.2597814,17.480165,-9.945126,4.4322295,-5.9377737,-16.649143,1.2942371,2.0532036,-7.0676823,1.3782444,3.8911219,5.0529027,2.5329106,4.4465213,-0.23920941,-9.678513,-0.6929536,15.447681,11.88237,-15.366728,5.7062025,0.32603002,-3.9720063,-30.61138,3.8204963,4.1222715,0.70130825,-22.331955,-9.535973,0.18348122,-18.693434,-2.8487551,-22.340027,1.219145,-4.183936,-0.26686907,-13.073996,-21.23986,-2.5268655,14.314351,5.8272033,7.231832,-2.8526187,0.71165997,6.359896,17.943008,-0.13056421,-13.999325,-18.141375,-16.401642
-7.2256994,-11.690148,-8.686625,-11.5610895,-5.6289563,0.24604885,6.607202,2.1870823,-6.1405234,9.064025,-2.0153415,-4.9448824,-3.382845,6.608384,9.891551,3.2252612,-3.6586895,1.8877218,-0.9728057,-0.9881242,0.2002071,-1.702775,-11.346001,14.596437,0.64232635,4.473538,2.6738472,4.0741887,-1.2527746,0.72877836,3.0444934,13.17482,4.5692277,-3.1821158,-6.949753,3.802595,-4.82008,-13.133128,3.4820442,3.265871,-3.751707,-7.7808976,-1.5733477,0.9191693,-16.411572,-3.7742445,-13.295649,0.045659363,0.46770865,1.6010969,-1.8824836,-4.0660005,-4.2981863,4.7786403,0.76855505,4.761578,-7.8441157,6.525286,-5.199948,6.9896092,2.5106235,-2.9208148,-8.922647,-9.261057
-7.2256994,-11.690148,-8.686625,-11.5610895,-5.6289563,0.24604885,6.607202,2.1870823,-6.1405234,9.064025,-2.0153415,-4.9448824,-3.382845,6.608384,9.891551,3.2252612,-3.6586895,1.8877218,-0.9728057,-0.9881242,0.2002071,-1.702775,-11.346001,14.596437,0.64232635,4.473538,2.6738472,4.0741887,-1.2527746,0.72877836,3.0444934,13.17482,4.5692277,-3.1821158,-6.949753,3.802595,-4.82008,-13.133128,3.4820442,3.265871,-3.751707,-7.7808976,-1.5733477,0.9191693,-16.411572,-3.7742445,-13.295649,0.045659363,0.46770865,1.6010969,-1.8824836,-4.0660005,-4.2981863,4.7786403,0.76855505,4.761578,-7.8441157,6.525286,-5.199948,6.9896092,2.5106235,-2.9208148,-8.922647,-9.261057
-7.2256994,-11.690148,-8.686625,-11.5610895,-5.6289563,0.24604885,6.607202,2.1870823,-6.1405234,9.064025,-2.0153415,-4.9448824,-3.382845,6.608384,9.891551,3.2252612,-3.6586895,1.8877218,-0.9728057,-0.9881242,0.2002071,-1.702775,-11.346001,14.596437,0.64232635,4.473538,2.6738472,4.0741887,-1.2527746,0.72877836,3.0444934,13.17482,4.5692277,-3.1821158,-6.949753,3.802595,-4.82008,-13.133128,3.4820442,3.265871,-3.751707,-7.7808976,-1.5733477,0.9191693,-16.411572,-3.7742445,-13.295649,0.045659363,0.46770865,1.6010969,-1.8824836,-4.0660005,-4.2981863,4.7786403,0.76855505,4.761578,-7.8441157,6.525286,-5.199948,6.9896092,2.5106235,-2.9208148,-8.922647,-9.261057
-7.2256994,-11.690148,-8.686625,-11.5610895,-5.6289563,0.24604885,6.607202,2.1870823,-6.1405234,9.064025,-2.0153415,-4.9448824,-3.382845,6.608384,9.891551,3.2252612,-3.6586895,1.8877218,-0.9728057,-0.9881242,0.2002071,-1.702775,-11.346001,14.596437,0.64232635,4.473538,2.6738472,4.0741887,-1.2527746,0.72877836,3.0444934,13.17482,4.5692277,-3.1821158,-6.949753,3.802595,-4.82008,-13.133128,3.4820442,3.265871,-3.751707,-7.7808976,-1.5733477,0.9191693,-16.411572,-3.7742445,-13.295649,0.045659363,0.46770865,1.6010969,-1.8824836,-4.0660005,-4.2981863,4.7786403,0.76855505,4.761578,-7.8441157,6.525286,-5.199948,6.9896092,2.5106235,-2.9208148,-8.922647,-9.261057
-3.9703383,-6.5667343,-4.357835,-7.808136,-3.3261685,-0.9863799,3.9756217,0.7383455,-4.423944,4.4770336,-0.27686605,-2.4350667,-1.5301173,3.7173257,6.0189185,0.49156895,-1.454169,-0.8542163,1.3497392,1.0029387,0.1878384,-2.3928432,-6.806057,8.135518,1.2020875,2.828048,2.957592,2.1361217,0.28049594,0.54648125,1.2039101,6.993125,0.64729536,-2.5510573,-3.024542,2.8697498,-1.8748882,-6.0489593,2.6206214,1.7065375,-1.0328809,-4.1459465,0.26782638,1.605798,-8.139922,-2.172539,-6.235106,-0.3950661,0.88157684,1.4735264,-1.6988491,-1.8842331,-2.360742,2.4092364,1.4517968,0.62703675,-2.8413734,3.699031,-2.6308239,4.111686,2.4242969,-2.1621547,-4.4517426,-5.34361
-3.9703383,-6.5667343,-4.357835,-7.808136,-3.3261685,-0.9863799,3.9756217,0.7383455,-4.423944,4.4770336,-0.27686605,-2.4350667,-1.5301173,3.7173257,6.0189185,0.49156895,-1.454169,-0.8542163,1.3497392,1.0029387,0.1878384,-2.3928432,-6.806057,8.135518,1.2020875,2.828048,2.957592,2.1361217,0.28049594,0.54648125,1.2039101,6.993125,0.64729536,-2.5510573,-3.024542,2.8697498,-1.8748882,-6.0489593,2.6206214,1.7065375,-1.0328809,-4.1459465,0.26782638,1.605798,-8.139922,-2.172539,-6.235106,-0.3950661,0.88157684,1.4735264,-1.6988491,-1.8842331,-2.360742,2.4092364,1.4517968,0.62703675,-2.8413734,3.699031,-2.6308239,4.111686,2.4242969,-2.1621547,-4.4517426,-5.34361
-3.9703383,-6.5667343,-4.357835,-7.808136,-3.3261685,-0.9863799,3.9756217,0.7383455,-4.423944,4.4770336,-0.27686605,-2.4350667,-1.5301173,3.7173257,6.0189185,0.49156895,-1.454169,-0.8542163,1.3497392,1.0029387,0.1878384,-2.3928432,-6.806057,8.135518,1.2020875,2.828048,2.957592,2.1361217,0.28049594,0.54648125,1.2039101,6.993125,0.64729536,-2.5510573,-3.024542,2.8697498,-1.8748882,-6.0489593,2.6206214,1.7065375,-1.0328809,-4.1459465,0.26782638,1.605798,-8.139922,-2.172539,-6.235106,-0.3950661,0.88157684,1.4735264,-1.6988491,-1.8842331,-2.360742,2.4092364,1.4517968,0.62703675,-2.8413734,3.699031,-2.6308239,4.111686,2.4242969,-2.1621547,-4.4517426,-5.34361
-3.9703383,-6.5667343,-4.357835,-7.808136,-3.3261685,-0.9863799,3.9756217,0.7383455,-4.423944,4.4770336,-0.27686605,-2.4350667,-1.5301173,3.7173257,6.0189185,0.49156895,-1.454169,-0.8542163,1.3497392,1.0029387,0.1878384,-2.3928432,-6.806057,8.135518,1.2020875,2.828048,2.957592,2.1361217,0.28049594,0.54648125,1.2039101,6.993125,0.64729536,-2.5510573,-3.024542,2.8697498,-1.8748882,-6.0489593,2.6206214,1.7065375,-1.0328809,-4.1459465,0.26782638,1.605798,-8.139922,-2.172539,-6.235106,-0.3950661,0.88157684,1.4735264,-1.6988491,-1.8842331,-2.360742,2.4092364,1.4517968,0.62703675,-2.8413734,3.699031,-2.6308239,4.111686,2.4242969,-2.1621547,-4.4517426,-5.34361
-3.2531524,-8.7626915,-3.2615106,-7.4926147,-3.513471,-0.55587494,4.57611,-0.5331771,-4.6830764,1.6677989,-0.12032465,-3.9275382,-1.5118388,4.3168344,6.7684054,1.7660103,0.2868282,-1.0731108,1.4825398,1.0705338,2.4947968,-2.1319447,-8.910628,9.931053,1.8314202,2.1770298,2.3426054,0.817323,-1.3762952,0.09238206,1.1011995,6.8650336,-0.3691849,-1.1824833,-3.9126937,2.9754386,-1.7167947,-5.806354,2.4963448,0.45757914,-1.4164795,-3.4680462,1.5105574,1.611165,-8.789236,-1.8048837,-7.954783,0.2027715,1.7127521,0.16716766,-0.49225476,-1.6990997,-3.1623867,1.0926136,1.3435739,3.9091554,-3.9470837,3.1035774,-1.0888258,5.3127627,2.3746028,-2.831081,-5.9441004,-8.013956
-3.2531524,-8.7626915,-3.2615106,-7.4926147,-3.513471,-0.55587494,4.57611,-0.5331771,-4.6830764,1.6677989,-0.12032465,-3.9275382,-1.5118388,4.3168344,6.7684054,1.7660103,0.2868282,-1.0731108,1.4825398,1.0705338,2.4947968,-2.1319447,-8.910628,9.931053,1.8314202,2.1770298,2.3426054,0.817323,-1.3762952,0.09238206,1.1011995,6.8650336,-0.3691849,-1.1824833,-3.9126937,2.9754386,-1.7167947,-5.806354,2.4963448,0.45757914,-1.4164795,-3.4680462,1.5105574,1.611165,-8.789236,-1.8048837,-7.954783,0.2027715,1.7127521,0.16716766,-0.49225476,-1.6990997,-3.1623867,1.0926136,1.3435739,3.9091554,-3.9470837,3.1035774,-1.0888258,5.3127627,2.3746028,-2.831081,-5.9441004,-8.013956
-3.2531524,-8.7626915,-3.2615106,-7.4926147,-3.513471,-0.55587494,4.57611,-0.5331771,-4.6830764,1.6677989,-0.12032465,-3.9275382,-1.5118388,4.3168344,6.7684054,1.7660103,0.2868282,-1.0731108,1.4825398,1.0705338,2.4947968,-2.1319447,-8.910628,9.931053,1.8314202,2.1770298,2.3426054,0.817323,-1.3762952,0.09238206,1.1011995,6.8650336,-0.3691849,-1.1824833,-3.9126937,2.9754386,-1.7167947,-5.806354,2.4963448,0.45757914,-1.4164795,-3.4680462,1.5105574,1.611165,-8.789236,-1.8048837,-7.954783,0.2027715,1.7127521,0.16716766,-0.49225476,-1.6990997,-3.1623867,1.0926136,1.3435739,3.9091554,-3.9470837,3.1035774,-1.0888258,5.3127627,2.3746028,-2.831081,-5.9441004,-8.013956
-3.2531524,-8.7626915,-3.2615106,-7.4926147,-3.513471,-0.55587494,4.57611,-0.5331771,-4.6830764,1.6677989,-0.12032465,-3.9275382,-1.5118388,4.3168344,6.7684054,1.7660103,0.2868282,-1.0731108,1.4825398,1.0705338,2.4947968,-2.1319447,-8.910628,9.931053,1.8314202,2.1770298,2.3426054,0.817323,-1.3762952,0.09238206,1.1011995,6.8650336,-0.3691849,-1.1824833,-3.9126937,2.9754386,-1.7167947,-5.806354,2.4963448,0.45757914,-1.4164795,-3.4680462,1.5105574,1.611165,-8.789236,-1.8048837,-7.954783,0.2027715,1.7127521,0.16716766,-0.49225476,-1.6990997,-3.1623867,1.0926136,1.3435739,3.9091554,-3.9470837,3.1035774,-1.0888258,5.3127627,2.3746028,-2.831081,-5.9441004,-8.013956
-19.091024,-3.4784791,-5.1932344,9.303871,-12.7648735,7.112216,-1.9091454,-0.12992644,-7.235953,31.347946,-8.34186,7.652054,10.998594,9.886932,7.2597814,17.480165,-9.945126,4.4322295,-5.9377737,-16.649143,1.2942371,2.0532036,-7.0676823,1.3782444,3.8911219,5.0529027,2.5329106,4.4465213,-0.23920941,-9.678513,-0.6929536,15.447681,11.88237,-15.366728,5.7062025,0.32603002,-3.9720063,-30.61138,3.8204963,4.1222715,0.70130825,-22.331955,-9.535973,0.18348122,-18.693434,-2.8487551,-22.340027,1.219145,-4.183936,-0.26686907,-13.073996,-21.23986,-2.5268655,14.314351,5.8272033,7.231832,-2.8526187,0.71165997,6.359896,17.943008,-0.13056421,-13.999325,-18.141375,-16.401642
-19.091024,-3.4784791,-5.1932344,9.303871,-12.7648735,7.112216,-1.9091454,-0.12992644,-7.235953,31.347946,-8.34186,7.652054,10.998594,9.886932,7.2597814,17.480165,-9.945126,4.4322295,-5.9377737,-16.649143,1.2942371,2.0532036,-7.0676823,1.3782444,3.8911219,5.0529027,2.5329106,4.4465213,-0.23920941,-9.678513,-0.6929536,15.447681,11.88237,-15.366728,5.7062025,0.32603002,-3.9720063,-30.61138,3.8204963,4.1222715,0.70130825,-22.331955,-9.535973,0.18348122,-18.693434,-2.8487551,-22.340027,1.219145,-4.183936,-0.26686907,-13.073996,-21.23986,-2.5268655,14.314351,5.8272033,7.231832,-2.8526187,0.71165997,6.359896,17.943008,-0.13056421,-13.999325,-18.141375,-16.401642
-19.091024,-3.4784791,-5.1932344,9.303871,-12.7648735,7.112216,-1.9091454,-0.12992644,-7.235953,31.347946,-8.34186,7.652054,10.998594,9.886932,7.2597814,17.480165,-9.945126,4.4322295,-5.9377737,-16.649143,1.2942371,2.0532036,-7.0676823,1.3782444,3.8911219,5.0529027,2.5329106,4.4465213,-0.23920941,-9.678513,-0.6929536,15.447681,11.88237,-15.366728,5.7062025,0.32603002,-3.9720063,-30.61138,3.8204963,4.1222715,0.70130825,-22.331955,-9.535973,0.18348122,-18.693434,-2.8487551,-22.340027,1.219145,-4.183936,-0.26686907,-13.073996,-21.23986,-2.5268655,14.314351,5.8272033,7.231832,-2.8526187,0.71165997,6.359896,17.943008,-0.13056421,-13.999325,-18.141375,-16.401642
-19.091024,-3.4784791,-5.1932344,9.303871,-12.7648735,7.112216,-1.9091454,-0.12992644,-7.235953,31.347946,-8.34186,7.652054,10.998594,9.886932,7.2597814,17.480165,-9.945126,4.4322295,-5.9377737,-16.649143,1.2942371,2.0532036,-7.0676823,1.3782444,3.8911219,5.0529027,2.5329106,4.4465213,-0.23920941,-9.678513,-0.6929536,15.447681,11.88237,-15.366728,5.7062025,0.32603002,-3.9720063,-30.61138,3.8204963,4.1222715,0.70130825,-22.331955,-9.535973,0.18348122,-18.693434,-2.8487551,-22.340027,1.219145,-4.183936,-0.26686907,-13.073996,-21.23986,-2.5268655,14.314351,5.8272033,7.231832,-2.8526187,0.71165997,6.359896,17.943008,-0.13056421,-13.999325,-18.141375,-16.401642
-7.2256994,-11.690148,-8.686625,-11.5610895,-5.6289563,0.24604885,6.607202,2.1870823,-6.1405234,9.064025,-2.0153415,-4.9448824,-3.382845,6.608384,9.891551,3.2252612,-3.6586895,1.8877218,-0.9728057,-0.9881242,0.2002071,-1.702775,-11.346001,14.596437,0.64232635,4.473538,2.6738472,4.0741887,-1.2527746,0.72877836,3.0444934,13.17482,4.5692277,-3.1821158,-6.949753,3.802595,-4.82008,-13.133128,3.4820442,3.265871,-3.751707,-7.7808976,-1.5733477,0.9191693,-16.411572,-3.7742445,-13.295649,0.045659363,0.46770865,1.6010969,-1.8824836,-4.0660005,-4.2981863,4.7786403,0.76855505,4.761578,-7.8441157,6.525286,-5.199948,6.9896092,2.5106235,-2.9208148,-8.922647,-9.261057
-7.2256994,-11.690148,-8.686625,-11.5610895,-5.6289563,0.24604885,6.607202,2.1870823,-6.1405234,9.064025,-2.0153415,-4.9448824,-3.382845,6.608384,9.891551,3.2252612,-3.6586895,1.8877218,-0.9728057,-0.9881242,0.2002071,-1.702775,-11.346001,14.596437,0.64232635,4.473538,2.6738472,4.0741887,-1.2527746,0.72877836,3.0444934,13.17482,4.5692277,-3.1821158,-6.949753,3.802595,-4.82008,-13.133128,3.4820442,3.265871,-3.751707,-7.7808976,-1.5733477,0.9191693,-16.411572,-3.7742445,-13.295649,0.045659363,0.46770865,1.6010969,-1.8824836,-4.0660005,-4.2981863,4.7786403,0.76855505,4.761578,-7.8441157,6.525286,-5.199948,6.9896092,2.5106235,-2.9208148,-8.922647,-9.261057
-7.2256994,-11.690148,-8.686625,-11.5610895,-5.6289563,0.24604885,6.607202,2.1870823,-6.1405234,9.064025,-2.0153415,-4.9448824,-3.382845,6.608384,9.891551,3.2252612,-3.6586895,1.8877218,-0.9728057,-0.9881242,0.2002071,-1.702775,-11.346001,14.596437,0.64232635,4.473538,2.6738472,4.0741887,-1.2527746,0.72877836,3.0444934,13.17482,4.5692277,-3.1821158,-6.949753,3.802595,-4.82008,-13.133128,3.4820442,3.265871,-3.751707,-7.7808976,-1.5733477,0.9191693,-16.411572,-3.7742445,-13.295649,0.045659363,0.46770865,1.6010969,-1.8824836,-4.0660005,-4.2981863,4.7786403,0.76855505,4.761578,-7.8441157,6.525286,-5.199948,6.9896092,2.5106235,-2.9208148,-8.922647,-9.261057
-7.2256994,-11.690148,-8.686625,-11.5610895,-5.6289563,0.24604885,6.607202,2.1870823,-6.1405234,9.064025,-2.0153415,-4.9448824,-3.382845,6.608384,9.891551,3.2252612,-3.6586895,1.8877218,-0.9728057,-0.9881242,0.2002071,-1.702775,-11.346001,14.596437,0.64232635,4.473538,2.6738472,4.0741887,-1.2527746,0.72877836,3.0444934,13.17482,4.5692277,-3.1821158,-6.949753,3.802595,-4.82008,-13.133128,3.4820442,3.265871,-3.751707,-7.7808976,-1.5733477,0.9191693,-16.411572,-3.7742445,-13.295649,0.045659363,0.46770865,1.6010969,-1.8824836,-4.0660005,-4.2981863,4.7786403,0.76855505,4.761578,-7.8441157,6.525286,-5.199948,6.9896092,2.5106235,-2.9208148,-8.922647,-9.261057
-3.9703383,-6.5667343,-4.357835,-7.808136,-3.3261685,-0.9863799,3.9756217,0.7383455,-4.423944,4.4770336,-0.27686605,-2.4350667,-1.5301173,3.7173257,6.0189185,0.49156895,-1.454169,-0.8542163,1.3497392,1.0029387,0.1878384,-2.3928432,-6.806057,8.135518,1.2020875,2.828048,2.957592,2.1361217,0.28049594,0.54648125,1.2039101,6.993125,0.64729536,-2.5510573,-3.024542,2.8697498,-1.8748882,-6.0489593,2.6206214,1.7065375,-1.0328809,-4.1459465,0.26782638,1.605798,-8.139922,-2.172539,-6.235106,-0.3950661,0.88157684,1.4735264,-1.6988491,-1.8842331,-2.360742,2.4092364,1.4517968,0.62703675,-2.8413734,3.699031,-2.6308239,4.111686,2.4242969,-2.1621547,-4.4517426,-5.34361
-3.9703383,-6.5667343,-4.357835,-7.808136,-3.3261685,-0.9863799,3.9756217,0.7383455,-4.423944,4.4770336,-0.27686605,-2.4350667,-1.5301173,3.7173257,6.0189185,0.49156895,-1.454169,-0.8542163,1.3497392,1.0029387,0.1878384,-2.3928432,-6.806057,8.135518,1.2020875,2.828048,2.957592,2.1361217,0.28049594,0.54648125,1.2039101,6.993125,0.64729536,-2.5510573,-3.024542,2.8697498,-1.8748882,-6.0489593,2.6206214,1.7065375,-1.0328809,-4.1459465,0.26782638,1.605798,-8.139922,-2.172539,-6.235106,-0.3950661,0.88157684,1.4735264,-1.6988491,-1.8842331,-2.360742,2.4092364,1.4517968,0.62703675,-2.8413734,3.699031,-2.6308239,4.111686,2.4242969,-2.1621547,-4.4517426,-5.34361
-3.9703383,-6.5667343,-4.357835,-7.808136,-3.3261685,-0.9863799,3.9756217,0.7383455,-4.423944,4.4770336,-0.27686605,-2.4350667,-1.5301173,3.7173257,6.0189185,0.49156895,-1.454169,-0.8542163,1.3497392,1.0029387,0.1878384,-2.3928432,-6.806057,8.135518,1.2020875,2.828048,2.957592,2.1361217,0.28049594,0.54648125,1.2039101,6.993125,0.64729536,-2.5510573,-3.024542,2.8697498,-1.8748882,-6.0489593,2.6206214,1.7065375,-1.0328809,-4.1459465,0.26782638,1.605798,-8.139922,-2.172539,-6.235106,-0.3950661,0.88157684,1.4735264,-1.6988491,-1.8842331,-2.360742,2.4092364,1.4517968,0.62703675,-2.8413734,3.699031,-2.6308239,4.111686,2.4242969,-2.1621547,-4.4517426,-5.34361
-3.9703383,-6.5667343,-4.357835,-7.808136,-3.3261685,-0.9863799,3.9756217,0.7383455,-4.423944,4.4770336,-0.27686605,-2.4350667,-1.5301173,3.7173257,6.0189185,0.49156895,-1.454169,-0.8542163,1.3497392,1.0029387,0.1878384,-2.3928432,-6.806057,8.135518,1.2020875,2.828048,2.957592,2.1361217,0.28049594,0.54648125,1.2039101,6.993125,0.64729536,-2.5510573,-3.024542,2.8697498,-1.8748882,-6.0489593,2.6206214,1.7065375,-1.0328809,-4.1459465,0.26782638,1.605798,-8.139922,-2.172539,-6.235106,-0.3950661,0.88157684,1.4735264,-1.6988491,-1.8842331,-2.360742,2.4092364,1.4517968,0.62703675,-2.8413734,3.699031,-2.6308239,4.111686,2.4242969,-2.1621547,-4.4517426,-5.34361
-3.2531524,-8.7626915,-3.2615106,-7.4926147,-3.513471,-0.55587494,4.57611,-0.5331771,-4.6830764,1.6677989,-0.12032465,-3.9275382,-1.5118388,4.3168344,6.7684054,1.7660103,0.2868282,-1.0731108,1.4825398,1.0705338,2.4947968,-2.1319447,-8.910628,9.931053,1.8314202,2.1770298,2.3426054,0.817323,-1.3762952,0.09238206,1.1011995,6.8650336,-0.3691849,-1.1824833,-3.9126937,2.9754386,-1.7167947,-5.806354,2.4963448,0.45757914,-1.4164795,-3.4680462,1.5105574,1.611165,-8.789236,-1.8048837,-7.954783,0.2027715,1.7127521,0.16716766,-0.49225476,-1.6990997,-3.1623867,1.0926136,1.3435739,3.9091554,-3.9470837,3.1035774,-1.0888258,5.3127627,2.3746028,-2.831081,-5.9441004,-8.013956
-3.2531524,-8.7626915,-3.2615106,-7.4926147,-3.513471,-0.55587494,4.57611,-0.5331771,-4.6830764,1.6677989,-0.12032465,-3.9275382,-1.5118388,4.3168344,6.7684054,1.7660103,0.2868282,-1.0731108,1.4825398,1.0705338,2.4947968,-2.1319447,-8.910628,9.931053,1.8314202,2.1770298,2.3426054,0.817323,-1.3762952,0.09238206,1.1011995,6.8650336,-0.3691849,-1.1824833,-3.9126937,2.9754386,-1.7167947,-5.806354,2.4963448,0.45757914,-1.4164795,-3.4680462,1.5105574,1.611165,-8.789236,-1.8048837,-7.954783,0.2027715,1.7127521,0.16716766,-0.49225476,-1.6990997,-3.1623867,1.0926136,1.3435739,3.9091554,-3.9470837,3.1035774,-1.0888258,5.3127627,2.3746028,-2.831081,-5.9441004,-8.013956
-3.2531524,-8.7626915,-3.2615106,-7.4926147,-3.513471,-0.55587494,4.57611,-0.5331771,-4.6830764,1.6677989,-0.12032465,-3.9275382,-1.5118388,4.3168344,6.7684054,1.7660103,0.2868282,-1.0731108,1.4825398,1.0705338,2.4947968,-2.1319447,-8.910628,9.931053,1.8314202,2.1770298,2.3426054,0.817323,-1.3762952,0.09238206,1.1011995,6.8650336,-0.3691849,-1.1824833,-3.9126937,2.9754386,-1.7167947,-5.806354,2.4963448,0.45757914,-1.4164795,-3.4680462,1.5105574,1.611165,-8.789236,-1.8048837,-7.954783,0.2027715,1.7127521,0.16716766,-0.49225476,-1.6990997,-3.1623867,1.0926136,1.3435739,3.9091554,-3.9470837,3.1035774,-1.0888258,5.3127627,2.3746028,-2.831081,-5.9441004,-8.013956
